Id,timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_51,rul
asset001,16/07/2018 1:00,2.5136,44.35764,50.86805,45.35589981,645.8333,78.46912,13.96846,16.12413,15.65393,15.51649,46.5012,51.74759,32.68583,18.87706,419.875,464.9388,463.8088,2.554305,667.4457,399.0815,879.8799,536.387,1092.236,630.6205,719.0013,948.3768,546.3773,937.3253,574.927,685.6481,1003.646,989.8009,496.6638,353.7234,541.5593,879.2927,29.12013,40.88541,33.85416,83.59375,29.68749809,31.77083,42.70833,39.35185,35.87963,53.81944,40.21991,219.6181,54.6875,183.7384,229
asset001,16/07/2018 2:00,2.503762,44.22743,50.9982605,45.57291412,632.9861,75.079,13.93229,16.52199,15.73351,15.58883,47.2846,47.13237,33.21318,18.17559,419.1985,462.5936,454.3532,2.432742,665.7707,398.1089,880.1441,532.3914,1090.556,629.0793,719.3597,950.4681,539.9561,977.1683,572.879,690.7407,1082.813,979.0051,524.6002,368.7169,532.7645,870.849,19.90351,45.83333,36.97916,79.6875,31.51042,32.55208206,42.1875,38.19444,34.43286896,41.66667,43.11343,127.8935,43.98147964,190.6829,228
asset001,16/07/2018 3:00,2.499826,44.35764,51.17187,45.74652481,642.0139,70.94986,13.96123,16.42072,15.53096,15.58883,46.37206,50.3993,33.18951,18.78906,421.2011,462.3253,459.0049,2.494871,663.3062,400.8079,873.3305,531.2468,1087.788,624.5143,719.9083,949.0339,551.6022,892.7723,532.2203,680.5555,1047.917,938.8842,484.0122,354.2821,518.0447,841.9295,46.7086,41.66666,34.89583,64.32291,30.20833,32.29166412,39.0625,35.87963,33.85417,35.87963104,40.21991,174.1898,45.13888931,182.0023,227
asset001,16/07/2018 4:00,2.508681,44.44444,51.17187,45.83333206,639.0046,73.40632,13.79485,16.42072,15.61777,15.58883,49.12477,51.81892,33.00679,18.70931,421.164,462.6995,467.1201,2.573838,663.5329,397.7903,880.8922,530.61,1087.145,624.8615,716.3477,949.5188,538.1279,990.4372,526.7041,690.2778,1103.646,993.7984,527.2462,352.1877,525.3215,859.1685,36.32731,46.875,35.15625,51.04166,33.59375,33.07291,36.45833,34.43286896,34.72222137,39.6412,43.98147964,174.1898,46.58564758,207.1759,226
asset001,16/07/2018 5:00,2.508681,44.57465,51.25867844,46.00694275,641.8982,74.43678,13.79485,16.42795,15.45139,15.6684,48.40673,46.95953,30.33372,18.01271,421.2459,463.0884,449.8842,2.412683,664.9139,398.1146,875.8139,533.2853,1091.903,628.249,719.2381,948.2902,540.8407,999.3234,559.415,695.3704,1047.396,993.8342,531.2322,327.1659,472.5618,814.6453,30.61213,49.21875,35.41666,59.11458,35.15625,33.59375,38.28125,35.30093,34.43287,39.6412,41.66667,145.2546,45.42824,190.6829,225
asset001,16/07/2018 6:00,2.510648,44.70486,51.43229,46.18055344,647.5695,77.51669,13.86719,16.42072,15.73351,15.55266,51.39149,50.67781,31.62696,18.21062,419.7175,463.2223,471.9688,2.651633,666.1339,400.0833,879.7957,535.0208,1091.471,629.4699,720.3206,950.2212,548.2725,931.5635,542.8037,701.3889,1081.771,975.3856,514.1777,335.2492,490.7612,842.3267,38.03236,48.17708,32.55208,73.4375,33.07291,33.07291412,40.88541,38.19444,33.85416794,40.79861,53.22207383,134.5486,47.4537,206.8866,224
asset001,16/07/2018 7:00,2.50081,44.74826,51.38889,46.26736069,627.4305,73.8286,13.92506,16.42795,15.89265,15.50926,50.81376,46.93762,33.19377,19.18792,420.0778,463.753,467.0285,2.570096,666.8625,399.3684,881.8395,534.817,1093.389,628.8923,720.7483,951.6619,516.451,962.8068,590.1832,656.0185,1019.271,972.2531,523.7012,344.5028,494.7503,808.2708,37.7037,51.04166,31.25,49.73958,35.41666412,32.55208206,36.45833,34.43286896,32.98611,37.61574,43.98148,116.0301,44.56018448,197.338,223
asset001,16/07/2018 8:00,2.50081,44.70486,51.30208206,46.26736069,640.5093,68.16306,14.15654,16.42072,15.81308,15.6684,52.02324,49.71945,32.06374,18.54262,420.6258,461.8552,466.5089,2.557057,664.547,399.5528,882.4313,535.1603,1093.998,629.8698,723.4801,951.5717,540.4202,892.7969,556.2971,668.5185,1068.229,976.9004,535.1672,322.2605,488.7373,842.4863,12.5964,49.21875,30.98958,94.01041,32.8125,32.8125,48.69791,35.87963,35.87963,46.00694,51.79398,229.1667,45.13888931,159.1435,222
asset001,16/07/2018 9:00,2.508681,44.7482605,51.30208206,46.3107605,642.5926,67.22094,14.12037,16.38455,15.69734,15.6684,51.32534,47.66397,33.36012,18.95723,424.1325,468.1626,466.4063,2.587246,664.0528,399.1923,881.1639,532.3558,1089.112,628.9025,721.9398,952.1993,547.8331,922.3986,554.9268,666.2037,1011.458,1000.424,502.5067,328.3228,497.4185,852.0776,13.22501,47.13541,36.97916,81.25,32.55208,34.375,46.61458,35.87963,37.32638931,54.1088,45.13889,193.5764,45.42824173,169.8495,221
asset001,16/07/2018 10:00,2.510648,45.13889,50.95486,46.00694275,647.5695,69.77558,14.64844,16.75347,15.84925,15.625,48.41996,51.48563,33.3959,19.74484,424.2449,465.8404,467.5069,2.608962,665.3467,400.4202,875.8431,531.3611,1088.556,624.983,720.623,948.7695,544.1763,967.6949,562.1452,670.8333,1079.167,996.6915,524.9603,344.0519,499.9019,834.8842,7.153708,43.22916,40.36458,66.92708,33.85416,35.15625,42.1875,36.74768,36.45833206,40.50926,41.08796,207.1759,47.4537,215.5671,220
asset001,16/07/2018 11:00,2.504745,44.96527,50.95486,45.87673569,631.5972,73.3575,14.60503,16.6522,15.94329,15.63947,43.52349,50.06435,35.1604,19.55045,424.002,468.2522,466.3802,2.599906,663.5595,398.8399,879.5585,531.2952,1087.743,626.014,715.5416,945.2817,527.6544,964.6984,532.0508,683.3333,1100,978.4531,514.7098,339.5433,494.9993,857.9735,41.60476,46.09375,32.29166,70.83333,33.07291,32.8125,43.22916,35.87963,39.0625,43.12276016,41.66667,180.5556,47.4537,175.6366,219
asset001,16/07/2018 12:00,2.497859,45.22569,50.52083,45.5295105,637.2685,74.20763,14.53993,16.70284,15.56713,15.59606,47.42719,47.52367,31.7057,17.48992,423.7706,468.7772,468.9783,2.618622,666.3018,399.1136,886.9155,533.2191,1090.179,627.8682,717.3303,944.8931,527.6141,943.1783,595.0049,662.037,1038.542,964.9036,510.2679,354.9359,524.0621,880.0211,75.25909,58.59375,35.15625,69.01041,35.15625,34.375,42.1875,35.30093,36.45833206,40.50926,41.08796,169.5602,46.58564758,173.6111,218
asset001,16/07/2018 13:00,2.504745,44.74826,50.78125,45.74652481,641.088,60.17117,14.67737,16.6088,15.45139,15.55266,53.96114,48.56799,36.52628,18.10026,425.3717,469.9326,474.9433,2.684412,667.8571,399.6898,881.7137,533.403,1092.785,628.6965,721.5106,948.1509,542.4093,1011.789,566.016,679.1666,1089.063,1006.606,547.9624,325.2084,452.0041,824.4296,40.60957,48.69791,44.27083,74.47916,35.41666,35.67708,46.61458,40.21991,56.13426,62.21065,54.6875,157.4074,50.63657,232.6389,217
asset001,16/07/2018 14:00,2.510648,44.70486,50.82464981,44.66145706,632.6389,76.89391,14.67737,16.6088,15.61777,15.58883,49.05478,49.36642,32.88684,18.214,425.0846,467.1957,466.2308,2.582939,666.1643,398.8773,878.9531,533.0426,1092.354,626.2151,718.4255,946.9413,541.2466,972.2313,555.2522,683.7963,1101.042,994.9708,506.7198,350.2826,505.4907,837.4611,59.14798,52.60416,43.48958,70.83333,38.28125,37.5,42.96875,37.61574,37.61574173,41.95602,49.76852,153.3565,48.90046,177.9514,216
asset001,16/07/2018 15:00,2.510648,44.3576355,50.82464981,43.70659637,635.5324,76.05414,14.74971,16.6522,15.73351,15.58883,50.05381,44.94636,33.94848,20.71789,421.989,462.8644,472.1712,2.62456,665.5806,399.8992,879.5861,534.4567,1089.271,630.256,719.8212,949.5664,540.3216,985.9553,563.786,673.1481,1065.104,983.6974,517.8835,375.5594,547.0878,866.6056,60.37109,54.6875,38.28125,70.57291,39.58333,36.71875,45.57291,36.74768,37.61574173,46.00694275,48.32176,136.5741,48.03240585,205.4398,215
asset001,16/07/2018 16:00,2.503762,44.44444,51.08507,43.7934,635.3009,77.07419,14.67737,16.70284,15.89265,15.48032,48.62578,49.84109,33.85625,19.11724,420.5011,464.1659,461.2212,2.521224,664.9589,399.9529,880.8604,534.1437,1091.889,628.8253,719.8298,951.9889,546.5568,981.5354,544.4939,687.963,1088.542,992.3174,514.0079,354.1403,515.3624,856.2414,42.59036,46.61458,34.89583,49.47916,35.15625,35.15625,38.02083,36.16898,48.32176,57.87037,46.2963,143.8079,49.18982,201.6782,214
asset001,16/07/2018 17:00,2.495891,44.35764,51.25868,44.53125,641.088,71.03287,14.60503,16.75347,15.76968,15.63223,50.05862,54.73416,30.9019,17.38442,420.5082,467.3293,466.8868,2.575915,666.2214,399.3196,883.6371,533.5264,1093.997,629.9676,722.3212,953.284,547.7094,889.8032,552.0499,650.9259,973.9583,969.4907,527.1783,360.9028,536.4531,852.6907,70.36331,57.55208,45.57291,65.625,39.32291,36.45833206,40.36458,40.21991,37.32638931,39.6412,48.03241,167.5347,50.63657,229.7454,213
asset001,16/07/2018 18:00,2.508681,44.27083206,51.25867844,45.00867844,631.4814,76.07627,14.53993,16.6522,15.90712,15.63947,46.95456,47.91166,29.08218,17.83907,420.2284,461.5171,461.2626,2.528465,665.6159,399.7965,879.6616,536.8948,1090.13,631.3017,731.9857,950.8843,538.8981,919.2755,564.3665,692.1296,1041.146,1002.152,527.4108,290.2151,433.8729,835.6262,58.19122,44.27083,41.66666,79.42708,31.51042,34.11458,43.22916,36.16898,40.79861,43.98148,40.21991,259.2592,48.32175827,179.9769,212
asset001,16/07/2018 19:00,2.508681,44.09722137,51.04166,45.09548569,636.6898,74.81037,14.49653,16.78964,15.69734,15.08247,50.94334,50.57882,33.54985,18.26645,420.3313,462.1288,457.1414,2.460757,665.73,400.4283,881.2596,534.0849,1090.586,626.6047,718.9852,950.3757,554.8307,951.3189,572.3559,692.5926,1086.979,984.9049,507.4722,337.9043,491.1613,839.4264,31.93369,39.0625,36.71875,84.63541,28.64583,32.29166,46.875,33.27546,33.56481552,45.13889,39.0625,165.5093,44.84954,173.9005,211
asset001,16/07/2018 20:00,2.504745,43.88021,50.82465,44.96527481,644.7916,78.24775,14.71354,16.70284,15.84925,15.05353,48.68501,48.31736,33.84501,18.10191,419.9116,461.3948,465.1572,2.576967,664.5936,400.1755,885.2408,534.3069,1090.374,627.9897,719.776,952.0216,553.3192,914.9204,540.6685,703.2407,1067.188,951.9571,507.9403,370.0678,548.6306,874.6519,42.74409,49.73958,32.8125,101.5625,31.51042,31.77083206,48.17708,35.30093,33.2754631,39.35185,42.53472,178.2407,43.11343,154.8032,210
asset001,16/07/2018 21:00,2.50081,43.79339981,50.82465,44.921875,634.4907,68.38701,14.60503,16.75347,16.29051,15.11863,55.63442,50.35342,37.23734,19.67876,420.7504,463.1696,468.8803,2.618042,668.2946,400.6344,887.8776,535.4558,1089.474,631.4445,724.8604,953.2784,536.0568,878.9027,551.0532,676.8519,988.0208,999.1479,495.3668,350.9665,521.7645,865.1343,20.19083,44.01041,30.98958,121.6146,32.29166,32.29166412,62.76041,41.08796,48.03241,59.02778,62.5,180.8449,45.13888931,189.8148,209
asset001,16/07/2018 22:00,2.50081,43.7066,50.78125,44.921875,640.0463,71.93739,14.71354,17.17303,16.02286,15.63947,50.75336,49.84196,35.65402,20.0326,419.3745,460.944,457.2712,2.476242,664.2596,398.8163,877.2245,533.0504,1090.266,625.2188,719.4473,951.5056,549.4138,939.5124,556.8732,680.0926,1085.417,1008.945,517.4889,358.7524,513.6702,830.9306,8.999054,40.625,32.55208,98.69791,30.46874809,31.77083206,50.52083,35.01157,34.72222,44.56018,41.08796,126.1574,46.00694275,196.4699,208
asset001,16/07/2018 23:00,2.510648,43.61978912,50.65103912,44.87847137,637.3843,77.40811,14.59057,16.70284,15.73351,15.08247,48.33352,49.61233,32.00954,18.34632,421.1541,464.4929,460.557,2.515745,667.8807,399.2506,883.8342,534.8726,1088.646,630.5759,719.7776,951.467,535.6941,898.2607,554.6024,693.9814,1062.5,1022.201,528.948,349.1272,499.1723,849.3929,22.71838,53.38541,32.8125,65.36458,36.45833,31.51042,36.45833,33.56482,33.85417,41.08796,37.90509415,189.2361,43.40278,168.9815,207
asset001,17/07/2018 0:00,2.512616,43.61979,50.56423569,44.70486069,634.4907,79.57009,14.60503,16.6522,15.49479,15.11863,44.98845,50.7485,35.34914,20.40881,420.5042,462.1107,457.5701,2.485503,666.8498,399.6742,881.7197,533.6873,1092.531,632.9477,721.8286,953.4351,545.6718,985.6315,550.1582,695.3704,1089.063,1001.711,510.3317,349.0133,507.888,839.1636,15.88728,45.3125,34.375,101.8229,30.20833,31.77083,48.69791,33.27546,33.27546,40.79861,36.74768,192.419,43.69213,171.0069,206
asset001,17/07/2018 1:00,2.504745,43.7934,50.30382,44.66145706,643.0555,80.07759,14.24334,16.34115,15.69734,15.08247,50.04922,50.44305,33.51075,17.5043,415.2238,542.8425,417.6941,2.066309,661.919,400.5426,880.0849,534.6752,1092.369,627.4741,719.1454,952.6011,534.462,917.5459,572.0425,666.2037,1081.25,1000.503,525.9066,350.1605,506.9431,855.9037,8.677516,44.79166,36.97916,85.9375,31.77083,32.55208,44.79166,32.98611069,33.27546,41.64800004,37.90509,149.5949,43.69213104,174.7685,205
asset001,17/07/2018 2:00,2.497859,43.88021,50.30382,44.70486069,629.7454,75.5497,14.0842,16.42795,15.94329,15.05353,47.53772,46.61881,33.9025,15.85138,420.3951,465.0752,461.9102,2.524412,667.9189,399.1452,878.0052,533.7162,1093.028,627.6627,721.3667,949.3117,539.9645,884.4771,560.99,661.574,1017.708,980.832,499.6419,351.6715,536.8967,875.9484,13.00322,39.58333,36.45833,58.85416,29.94792,32.29166,38.28125,35.01157379,33.85417,40.21991,37.61574173,120.081,42.24537,172.4537,204
asset001,17/07/2018 3:00,2.504745,44.01041,50.0868,44.79166412,643.6343,80.91817,14.06973,16.32668,15.61777,15.11863,47.77216,47.61394,32.4516,18.58615,415.642,456.2907,457.7372,2.499517,664.0383,399.1534,880.2797,533.082,1092.48,628.8147,716.3295,946.2042,533.4462,920.3301,570.9116,666.6666,1007.292,990.8032,526.9218,350.2036,512.2268,829.1368,0,46.875,36.19791,86.45833,30.46875,31.51042,44.79166,33.85416794,33.56482,43.11343,35.01157,121.5278,43.11343,155.0926,203
asset001,17/07/2018 4:00,2.510648,44.09722,50.13021,45.00867844,637.963,76.52042,14.09867,16.42072,15.73351,15.11863,48.9367,52.42482,29.82124,16.06492,416.33,459.0627,460.1915,2.517877,666.6512,400.6133,878.6905,534.2358,1090.568,629.0657,723.0166,949.9423,532.4705,872.5059,537.0268,652.7778,1059.896,1006.713,498.6449,364.8562,553.0154,892.596,1.012183,51.04166,35.67708,57.03125,33.85416,31.77083206,36.45833,32.40740585,32.98611,37.32639,37.32639,159.7222,43.11343,166.6667,202
asset001,17/07/2018 5:00,2.507697,44.14063,50.56423569,45.3125,633.4491,77.93777,14.13484,16.39178,15.69734,15.08247,50.23322,48.04065,33.24602,18.64676,416.8615,456.7274,452.5464,2.428581,665.8513,398.9146,879.9708,532.911,1088.948,627.6969,718.4208,948.4238,539.4319,885.6256,582.395,671.2963,1028.125,995.6219,513.1523,364.415,521.4058,832.7917,0,37.76041,32.29166,84.89583,31.24999809,31.51041603,43.48958,35.01157,32.40741,37.90509,39.6412,150.463,42.53472,173.3218,201
asset001,17/07/2018 6:00,2.503762,44.27083206,50.43402,45.22569275,628.8195,74.41234,14.09867,16.42795,15.61777,15.01013,46.49493,50.40491,32.25604,17.87469,415.6529,457.5251,448.699,2.398426,665.4729,398.6124,879.2682,531.3641,1089.182,624.4744,719.3932,949.7338,547.3519,883.5778,549.8497,674.074,1002.604,991.1864,532.1448,359.7679,524.6343,847.4188,10.39969,45.57291,40.625,98.69791,31.77083,32.29166,49.73958,33.85417,40.21991,46.2963,43.11343,171.2963,42.53472137,155.3819,200
asset001,17/07/2018 7:00,2.497859,44.31424,50.43402,45.09548569,634.9537,78.46615,14.0842,16.12413,15.76968,15.11863,49.40512,42.88956,31.05498,18.89532,417.2807,458.5698,463.3505,2.551476,668.6338,400.3748,879.2869,536.1288,1092.671,631.5925,721.9535,952.501,551.3814,883.8166,638.3372,668.9814,968.7499,975.9269,506.3102,363.2305,546.9033,859.0273,31.54682,52.34375,36.19791,92.70833,29.16667,31.51041603,46.09375,37.32639,36.74768,45.13889,38.19444,67.99769,48.32175827,204.2824,199
asset001,17/07/2018 8:00,2.510648,44.35764,50.52083,45.09548569,640.5093,77.58617,14.0625,16.16753,15.94329,15.01013,47.50026,45.91937,33.10828,18.49957,416.6532,458.8849,458.5677,2.494503,665.3723,400.7033,880.5179,531.7367,1090.789,627.6434,719.4636,949.8789,532.4256,927.7481,568.1344,691.6666,1083.854,1001.977,523.9036,364.6223,527.3732,860.201,21.83522,50,37.76041,48.4375,34.375,32.55208206,35.41666,47.4537,35.30093,41.08796,42.24537,138.8889,42.53472,163.1944,198
asset001,17/07/2018 9:00,2.512616,44.35764,50.39062119,44.96527481,634.9537,77.53912,14.56887,16.21094,15.89265,15.08247,44.42786,51.02095,31.33379,12.74708,414.877,459.8703,456.032,2.472392,666.3503,400.1821,881.7085,533.4332,1091.76,627.5082,720.2249,949.5409,555.0932,906.9778,570.8519,662.963,1044.271,1025.139,532.3796,335.3195,493.0787,838.7864,4.908675,48.17708,34.89583,67.96875,31.51042,31.25,38.28125,35.87963,32.98611069,38.19444,37.90509415,173.6111,41.95602,161.7477,197
asset001,17/07/2018 10:00,2.508681,44.27083,50.17361,44.79166,634.375,73.81826,14.67737,16.1603,15.84925,15.16204,47.19743,45.77554,33.34529,18.66744,415.6731,455.883,454.9722,2.472415,665.2698,400.1654,876.6604,532.3182,1091.495,629.0622,716.6653,948.1866,502.4854,804.5471,499.4052,711.574,1117.708,993.0555,505.1397,358.509,531.4282,861.3568,14.93954,41.92708,29.16667,78.125,30.46875,30.98958206,42.1875,37.90509415,33.85416794,46.00694,39.6412,148.7269,43.69213104,177.0833,196
asset001,17/07/2018 11:00,2.497859,44.01041,50.21701,44.53125,633.7963,74.32355,14.5761,16.2037,15.49479,15.11863,49.51741,46.77174,33.79392,20.3058,416.8941,458.554,455.0276,2.453793,666.5129,399.6996,883.8979,534.4202,1091.82,628.8762,719.1162,947.291,514.2698,885.5453,570.0121,648.6111,1043.75,997.754,531.7484,348.9711,514.1843,840.9348,29.74409,45.57291,30.98958,62.76041,31.51042,31.51042,39.0625,33.27546,36.74768,48.32176,36.45833,92.59259,42.24536896,176.794,195
asset001,17/07/2018 12:00,2.50081,43.7934,50.17361,44.22742844,632.0602,73.63916,14.5761,16.13136,15.56713,15.01013,47.08104,44.78489,33.54165,13.52321,415.4668,457.9649,462.6582,2.538187,665.6475,399.3614,875.7172,533.7208,1090.72,629.5081,720.9201,950.6774,527.7707,866.0605,553.587,643.5185,1058.333,997.0526,522.8488,365.0741,524.1949,857.732,5.31206,42.70833,44.27083,90.10416,29.16666603,31.25,44.01041,48.90046,48.32176,46.00694,39.6412,164.6412,43.98147964,164.6412,194
asset001,17/07/2018 13:00,2.514583,43.44618,49.91319,43.92361069,638.5416,78.13466,14.5761,16.16753,15.33565,15.08247,48.63488,43.42635,33.51767,19.41214,415.6546,459.7715,456.3838,2.436563,668.429,399.7419,880.4513,533.1327,1092.538,629.3769,695.4952,846.7581,528.3542,859.3568,594.1046,690.7407,1052.083,1004.93,527.869,364.1602,522.137,850.7847,0,42.96875,33.85416,65.625,31.51041603,31.77083,38.28125,39.35185,35.87963,43.98148,40.79861,186.9213,45.42824,141.4931,193
asset001,17/07/2018 14:00,2.508681,43.35938,49.9566,43.83680344,633.7963,74.84699,14.5761,16.17477,15.53096,15.08247,49.84112,50.70237,32.71838,17.39459,421.1942,461.9561,457.1336,2.469662,665.5667,398.8411,877.3674,533.3892,1092.432,629.6133,700.3159,850.0403,535.5323,742.2383,550.6803,699.537,974.9999,778.4094,521.8732,381.0507,549.5181,866.7903,0,47.13541,35.41666,60.9375,34.11458,33.07291,38.29805103,43.11343,34.43287,43.69213,49.47917,191.2616,44.56018448,204.5718,192
asset001,17/07/2018 15:00,2.504745,43.14236,49.95659637,43.66319275,630.6713,64.15783,14.56887,16.16753,15.29224,15.11863,52.56299,49.07632,34.53151,19.87595,419.6354,465.0245,467.463,2.596327,667.4299,399.8578,875.6965,535.0323,1093.885,631.5934,724.2949,950.7085,525.0063,833.9547,553.6108,682.8704,1082.813,1023.854,529.5699,336.5851,497.1278,834.8787,0.000165003,41.66666,27.86458,63.02083,30.98958,31.24999809,38.80208,39.35185,39.0625,40.50926,48.32176,155.3819,49.47917,258.9699,191
asset001,17/07/2018 16:00,1.519965,50.78125,49.21875,42.49132,456.8721313,47.34165,13.83102,16.12413,15.81308,15.08247,36.75475,42.31074,31.6259,18.36962,320.7255,353.3846,364.9432,1.591125,462.7827,281.6649,620.1662,373.4008,769.0699,438.2918,327.1135,319.1411,449.6798,429.0659,621.4872,179.1667,1036.458,839.5506,436.9858,241.4599,689.5308,445.5985,0,39.58333,28.64583,62.23958,29.94792,30.46875,39.32291,71.46991,140.0463,166.6667,63.94676,223.3796,52.08333,231.4815,190
asset001,17/07/2018 17:00,1.010359,50.17361,48.22049,42.49131775,530,33.36442,11.67535,15.66117,15.56713,15.20544,29.04374,19.57718,11.51866,6.937463,400.2729,441.1777,433.1561,2.238517,543.0745,327.3958,722.0045,437.4123,896.4617,516.2322,500.7755,499.0914,543.4432,607.0373,359.143,312.963,317.1875,586.7998,685.6587,238.6527,693.4736,453.3318,11.29974,40.88541,43.22916,60.9375,30.98958,33.07291,37.76041,90.27778,127.0255,63.94676,107.6389,227.1412,64.81481,229.7454,189
asset001,17/07/2018 18:00,1.179572,50.21701,47.52604,42.14409637,485.763916,33.37377,11.11111,16.92708,17.06453,16.90538,18.56194,22.42822,10.42641,5.080361,420.0294,462.3456,464.0858,2.563494,596.8137,359.3814,793.2062,478.3514,982.3101,562.0958,687.9309,920.3633,267.9725,968.334,347.1725,748.6111,953.1249,912.5711,608.475,233.3093,667.9653,442.5896,15.73097,39.0625,28.90625,41.92708,27.08333,27.08333,30.98958,48.90046,36.45833,34.46042633,37.90509,57.00232,41.08796,46.2963,188
asset001,17/07/2018 19:00,2.252893,50.73785,47.35243,42.14409637,578.2407227,80.07531,12.99913,17.7228,17.51302,17.58536,34.27893,33.45236,16.0672,11.18517,419.9553,464.5015,467.8656,2.603658,666.7658,399.6882,880.6505,535.2443,1090.952,629.6495,649.2305,846.4917,340.0562,1205.614,400.1863,574.537,864.5833,983.8539,554.1811,218.6,627.2856,440.9734,27.37907,57.29166,70.57291,70.83333,30.98958,31.51042,35.41666,31.8287,31.53935242,37.61574,35.87963,45.42824,33.2754631,46.2963,187
